"source_row_id","fips_county","county_name","max_dist_ped_icu_2009","mean_dist_ped_icu_2009","median_dist_ped_icu_2009","min_dist_ped_icu_2009"
"2451","47045","Dyer County",74.44,72.13,72.69,67.69
"2452","47047","Fayette County",46.28,35.49,38.05,26.8
"2453","47049","Fentress County",82.35,75.27,76.17,66.37
"2454","47051","Franklin County",72.18,63.75,64.65,51.56
"2455","47053","Gibson County",84.69,76.06,77.55,66.83
"2456","47055","Giles County",53.56,39.47,39.72,30.82
"2457","47057","Grainger County",75.97,72.16,72.68,67.28
"2458","47059","Greene County",53.98,45.69,44.72,37.64
"2459","47061","Grundy County",74.9,68.77,69.23,61.71
"2460","47063","Hamblen County",63.72,60.9,61.01,57.53
"2461","47065","Hamilton County",52.41,44.42,45.93,29.32
"2462","47067","Hancock County",72.28,68.57,69.3,63.4
"2463","47069","Hardeman County",64.79,58.16,58.27,51.42
"2464","47071","Hardin County",49.34,41.94,41.79,36.33
"2465","47073","Hawkins County",66.45,62.63,62.46,57.08
"2466","47075","Haywood County",58.98,52.33,52.83,44.7
"2467","47077","Henderson County",80.03,71.26,72.04,60.79
"2468","47079","Henry County",57.14,47.01,48.01,36.5
"2469","47081","Hickman County",74.48,69.69,70.01,63.81
"2470","47083","Houston County",41.01,39.4,39.0,38.17
"2471","47085","Humphreys County",61.96,55.7,54.01,49.81
"2472","47087","Jackson County",96.66,92.81,92.32,89.93
"2473","47089","Jefferson County",69.58,61.39,61.42,52.52
"2474","47091","Johnson County",57.28,51.76,51.82,45.89
"2475","47093","Knox County",67.77,54.23,54.54,40.36
"2476","47095","Lake County",72.18,67.91,67.91,63.63
"2477","47097","Lauderdale County",61.73,50.97,49.84,40.46
"2478","47099","Lawrence County",48.0,34.02,36.15,20.61
"2479","47101","Lewis County",52.96,51.77,51.77,50.58
"2480","47103","Lincoln County",51.05,43.25,43.77,32.95
"2481","47105","Loudon County",36.91,31.02,30.35,23.59
"2482","47107","McMinn County",13.57,7.62,7.81,2.12
"2483","47109","McNairy County",63.77,55.47,54.64,46.85
"2484","47111","Macon County",85.36,79.19,78.87,73.65
"2485","47113","Madison County",84.66,76.03,76.49,65.36
"2486","47115","Marion County",63.01,60.33,61.23,56.74
"2487","47117","Marshall County",72.81,61.15,59.29,52.99
"2488","47119","Maury County",76.61,67.16,66.88,58.03
"2489","47121","Meigs County",23.65,21.96,22.49,19.74
"2490","47123","Monroe County",22.03,16.61,17.13,11.94
"2491","47125","Montgomery County",42.38,34.27,34.92,26.55
"2492","47127","Moore County",60.56,60.13,60.13,59.7
"2493","47129","Morgan County",63.88,53.7,52.89,46.22
"2494","47131","Obion County",63.65,53.96,52.19,43.34
"2495","47133","Overton County",90.92,83.19,83.96,70.81
"2496","47135","Perry County",66.54,61.45,61.45,56.37
"2497","47137","Pickett County",91.32,91.32,91.32,91.32
"2498","47139","Polk County",23.16,18.73,20.06,11.65
"2499","47141","Putnam County",87.04,78.98,78.91,69.22
"2500","47143","Rhea County",32.29,29.73,29.34,27.43
"2501","47145","Roane County",45.41,38.32,37.29,29.14
"2502","47147","Robertson County",66.84,59.36,58.93,51.31
"2503","47149","Rutherford County",100.55,92.58,92.54,83.23
"2504","47151","Scott County",81.76,75.66,74.9,69.88
"2505","47153","Sequatchie County",50.2,48.52,48.52,46.84
"2506","47155","Sevier County",65.54,57.87,58.54,49.8
"2507","47157","Shelby County",22.54,8.01,7.21,0.27
"2508","47159","Smith County",98.35,96.03,96.08,92.64
"2509","47161","Stewart County",31.94,27.13,26.62,22.19
"2510","47163","Sullivan County",67.02,63.16,63.36,57.47
"2511","47165","Sumner County",80.61,74.15,76.57,62.32
"2512","47167","Tipton County",36.95,30.05,30.72,20.17
"2513","47169","Trousdale County",83.74,83.36,83.36,82.99
"2514","47171","Unicoi County",41.42,36.73,36.93,31.64
"2515","47173","Union County",79.74,74.55,74.58,69.32
"2516","47175","Van Buren County",60.86,58.2,58.2,55.54
"2517","47177","Warren County",82.59,75.12,76.02,68.19
"2518","47179","Washington County",56.19,49.42,48.74,42.72
"2519","47181","Wayne County",42.74,31.41,31.17,20.56
"2520","47183","Weakley County",64.36,53.9,53.14,42.01
"2521","47185","White County",72.9,68.0,67.26,61.82
"2522","47187","Williamson County",90.58,82.52,82.81,72.51
"2523","47189","Wilson County",103.88,89.48,89.87,81.73
"2524","48001","Anderson County",85.74,71.94,75.06,57.6
"2525","48003","Andrews County",258.75,258.02,258.61,256.1
"2526","48005","Angelina County",108.1,98.94,98.67,95.93
"2527","48007","Aransas County",53.69,48.41,47.93,44.14
"2528","48009","Archer County",21.78,15.62,17.7,7.38
"2529","48011","Armstrong County",183.29,183.29,183.29,183.29
"2530","48013","Atascosa County",40.9,29.54,29.55,21.93
"2531","48015","Austin County",66.5,50.68,48.09,40.59
"2532","48017","Bailey County",206.99,206.99,206.99,206.99
"2533","48019","Bandera County",49.06,32.13,28.36,22.74
"2534","48021","Bastrop County",38.72,26.65,24.2,20.21
"2535","48023","Baylor County",48.84,48.31,48.31,47.79
"2536","48025","Bee County",57.55,53.97,53.37,52.26
"2537","48027","Bell County",64.69,55.97,56.14,44.72
"2538","48029","Bexar County",17.3,6.04,4.97,0.3
"2539","48031","Blanco County",41.03,41.03,41.03,41.03
"2540","48033","Borden County",187.58,187.58,187.58,187.58
"2541","48035","Bosque County",99.5,94.39,94.96,87.09
"2542","48037","Bowie County",57.65,42.05,40.6,36.34
"2543","48039","Brazoria County",50.77,31.96,35.07,8.34
"2544","48041","Brazos County",88.71,83.34,83.65,75.18
"2545","48043","Brewster County",310.42,301.07,305.79,282.3
"2546","48045","Briscoe County",160.7,160.7,160.7,160.7
"2547","48047","Brooks County",134.65,132.28,132.28,129.92
"2548","48049","Brown County",136.35,125.06,123.44,120.81
"2549","48051","Burleson County",73.18,65.65,67.63,57.97
"2550","48053","Burnet County",51.25,42.85,43.26,34.44
"2551","48055","Caldwell County",43.08,32.52,29.93,25.03
"2552","48057","Calhoun County",12.87,4.98,1.55,0.62
"2553","48059","Callahan County",121.16,120.93,120.93,120.7
"2554","48061","Cameron County",195.59,187.86,190.61,174.1
"2555","48063","Camp County",59.0,58.16,58.16,57.31
"2556","48065","Carson County",176.79,169.43,169.43,162.07
"2557","48067","Cass County",36.79,24.66,22.31,13.48
"2558","48069","Castro County",219.62,217.12,218.9,212.83
"2559","48071","Chambers County",61.65,43.77,43.51,32.12
"2560","48073","Cherokee County",99.17,83.78,79.3,70.34
"2561","48075","Childress County",107.11,105.68,105.68,104.24
"2562","48077","Clay County",24.41,18.35,18.69,11.95
"2563","48079","Cochran County",227.45,227.45,227.45,227.45
"2564","48081","Coke County",181.38,177.05,177.05,172.73
"2565","48083","Coleman County",147.21,144.43,146.4,139.67
"2566","48085","Collin County",49.03,35.99,36.07,22.77
"2567","48087","Collingsworth County",119.89,118.84,118.84,117.79
"2568","48089","Colorado County",67.74,61.55,61.45,55.2
"2569","48091","Comal County",33.55,28.4,28.75,21.03
"2570","48093","Comanche County",124.43,121.82,123.4,116.05
"2571","48095","Concho County",155.41,147.74,147.74,140.06
"2572","48097","Cooke County",80.64,77.57,79.34,69.7
"2573","48099","Coryell County",81.1,65.61,58.22,56.47
"2574","48101","Cottle County",103.7,103.7,103.7,103.7
"2575","48103","Crane County",260.04,260.04,260.04,260.04
"2576","48105","Crockett County",178.39,178.39,178.39,178.39
"2577","48107","Crosby County",174.73,166.19,166.26,157.6
"2578","48109","Culberson County",298.0,288.83,288.83,279.66
"2579","48111","Dallam County",189.59,179.2,179.2,168.8
"2580","48113","Dallas County",46.97,31.79,31.46,15.65
"2581","48115","Dawson County",215.71,214.83,214.63,214.15
"2582","48117","Deaf Smith County",209.95,206.24,208.22,196.69
"2583","48119","Delta County",57.22,57.16,57.16,57.11
"2584","48121","Denton County",69.69,52.13,51.4,38.89
"2585","48123","DeWitt County",34.77,29.73,28.71,25.18
"2586","48125","Dickens County",137.48,137.48,137.48,137.48
"2587","48127","Dimmit County",102.85,97.97,102.59,88.48
"2588","48129","Donley County",153.95,151.91,151.91,149.87
"2589","48131","Duval County",131.18,115.88,113.65,105.06
"2590","48133","Eastland County",125.84,111.1,108.89,99.88
"2591","48135","Ector County",274.09,265.53,265.06,261.09
"2592","48137","Edwards County",104.27,100.9,100.9,97.54
"2593","48139","Ellis County",52.19,37.61,37.4,26.94
"2594","48141","El Paso County",253.57,228.36,228.38,213.4
"2595","48143","Erath County",125.67,116.04,117.06,105.2
"2596","48145","Falls County",86.36,80.24,84.25,69.91
"2597","48147","Fannin County",70.95,59.86,61.39,48.0
"2598","48149","Fayette County",67.33,58.45,56.66,53.79
"2599","48151","Fisher County",137.37,135.35,135.35,133.32
"2600","48153","Floyd County",168.42,165.51,165.51,162.6
"2601","48155","Foard County",69.04,69.04,69.04,69.04
"2602","48157","Fort Bend County",36.75,17.22,15.14,7.4
"2603","48159","Franklin County",69.38,67.27,68.94,63.49
"2604","48161","Freestone County",75.93,70.31,68.43,63.24
"2605","48163","Frio County",67.11,56.22,52.36,49.19
"2606","48165","Gaines County",255.92,250.92,253.33,243.51
"2607","48167","Galveston County",49.61,34.63,34.29,15.11
"2608","48169","Garza County",173.41,173.41,173.41,173.41
"2609","48171","Gillespie County",62.41,56.73,55.15,54.04
"2610","48173","Glasscock County",225.29,225.29,225.29,225.29
"2611","48175","Goliad County",29.02,24.42,24.42,19.83
"2612","48177","Gonzales County",55.95,51.77,52.39,45.53
"2613","48179","Gray County",149.12,147.67,147.75,143.99
"2614","48181","Grayson County",81.84,68.64,68.42,52.76
"2615","48183","Gregg County",62.15,52.65,51.38,47.93
"2616","48185","Grimes County",77.5,63.35,61.52,50.38
"2617","48187","Guadalupe County",39.0,28.38,31.43,15.74
"2618","48189","Hale County",193.32,186.37,185.86,178.14
"2619","48191","Hall County",135.23,132.43,132.43,129.63
"2620","48193","Hamilton County",115.58,103.73,99.86,95.75
"2621","48195","Hansford County",163.5,158.06,158.06,152.61
"2622","48197","Hardeman County",73.18,73.18,73.18,73.18
"2623","48199","Hardin County",89.24,80.99,82.3,64.58
"2624","48201","Harris County",40.88,13.27,12.06,0.32
"2625","48203","Harrison County",44.05,32.64,32.11,19.55
"2626","48205","Hartley County",194.56,194.56,194.56,194.56
"2627","48207","Haskell County",90.52,89.08,89.08,87.65
"2628","48209","Hays County",34.35,28.11,31.08,16.43
"2629","48211","Hemphill County",109.51,107.63,107.63,105.75
"2630","48213","Henderson County",58.2,40.37,41.12,26.27
"2631","48215","Hidalgo County",200.11,190.32,191.08,171.35
"2632","48217","Hill County",81.49,72.13,69.32,64.32
"2633","48219","Hockley County",230.59,220.3,222.31,210.29
"2634","48221","Hood County",94.86,89.29,88.8,85.81
"2635","48223","Hopkins County",59.09,49.81,49.58,39.75
"2636","48225","Houston County",113.59,104.89,107.1,94.41
"2637","48227","Howard County",208.9,205.37,206.4,197.63
"2638","48229","Hudspeth County",279.5,267.54,267.54,255.59
"2639","48231","Hunt County",46.66,31.33,31.16,15.55
"2640","48233","Hutchinson County",178.66,170.42,168.63,168.08
"2641","48235","Irion County",181.86,181.86,181.86,181.86
"2642","48237","Jack County",64.4,53.52,51.04,47.59
"2643","48239","Jackson County",24.26,23.44,23.94,22.12
"2644","48241","Jasper County",112.27,107.13,109.77,97.75
"2645","48243","Jeff Davis County",332.8,332.8,332.8,332.8
"2646","48245","Jefferson County",91.67,84.31,83.46,65.33
"2647","48247","Jim Hogg County",147.45,146.28,146.28,145.11
"2648","48249","Jim Wells County",121.93,99.75,98.57,82.67
"2649","48251","Johnson County",75.68,64.44,64.51,52.0
"2650","48253","Jones County",117.51,112.32,113.94,99.92
"2651","48255","Karnes County",51.91,47.78,47.78,43.67
"2652","48257","Kaufman County",22.24,8.88,8.1,1.27
"2653","48259","Kendall County",35.44,25.67,23.09,21.06
"2654","48261","Kenedy County",127.98,127.98,127.98,127.98
"2655","48263","Kent County",130.75,130.75,130.75,130.75
"2656","48265","Kerr County",57.51,49.65,50.13,39.5
"2657","48267","Kimble County",98.61,97.54,97.54,96.46
"2658","48269","King County",105.88,105.88,105.88,105.88
"2659","48271","Kinney County",111.76,111.76,111.76,111.76
"2660","48273","Kleberg County",109.97,105.02,103.91,102.97
"2661","48275","Knox County",80.03,75.54,75.54,71.04
"2662","48277","Lamar County",83.73,78.45,78.63,68.68
"2663","48279","Lamb County",226.17,219.48,219.31,209.35
"2664","48281","Lampasas County",72.52,62.24,59.72,56.98
"2665","48283","La Salle County",109.2,95.5,95.5,81.79
"2666","48285","Lavaca County",53.0,42.32,44.06,33.66
"2667","48287","Lee County",48.52,45.32,47.0,38.74
"2668","48289","Leon County",107.25,99.43,102.53,88.49
"2669","48291","Liberty County",62.83,47.72,48.09,35.28
"2670","48293","Limestone County",93.09,77.57,73.07,71.48
"2671","48295","Lipscomb County",112.89,102.28,102.28,91.67
"2672","48297","Live Oak County",75.51,72.93,73.61,69.0
"2673","48299","Llano County",65.64,55.53,55.04,43.61
"2674","48301","Loving County",289.34,289.34,289.34,289.34
"2675","48303","Lubbock County",203.56,195.47,195.56,183.26
"2676","48305","Lynn County",201.11,197.52,196.78,194.66
"2677","48307","McCulloch County",118.55,114.06,112.59,111.05
"2678","48309","McLennan County",93.87,89.27,90.41,73.66
"2679","48311","McMullen County",68.67,68.67,68.67,68.67
"2680","48313","Madison County",95.26,93.25,93.0,91.73
"2681","48315","Marion County",35.23,24.87,25.67,12.88
"2682","48317","Martin County",226.61,225.4,225.4,224.19
"2683","48319","Mason County",94.14,93.98,93.98,93.82
"2684","48321","Matagorda County",51.54,43.46,47.21,26.01
"2685","48323","Maverick County",128.43,127.69,128.0,126.6
"2686","48325","Medina County",43.61,32.28,33.09,20.26
"2687","48327","Menard County",121.05,119.65,119.65,118.25
"2688","48329","Midland County",255.53,246.92,246.79,241.6
"2689","48331","Milam County",61.13,51.75,52.86,37.69
"2690","48333","Mills County",100.81,97.43,97.43,94.05
"2691","48335","Mitchell County",178.84,172.3,171.97,166.1
"2692","48337","Montague County",54.3,47.97,45.8,43.44
"2693","48339","Montgomery County",57.15,39.45,38.0,29.38
"2694","48341","Moore County",197.27,194.6,196.9,187.34
"2695","48343","Morris County",47.78,45.28,44.27,43.79
"2696","48345","Motley County",134.7,134.7,134.7,134.7
"2697","48347","Nacogdoches County",84.12,79.36,80.6,65.6
"2698","48349","Navarro County",58.54,45.36,44.55,34.8
"2699","48351","Newton County",115.3,108.99,110.32,100.01
"2700","48353","Nolan County",156.61,149.58,148.28,147.12
"2701","48355","Nueces County",97.53,77.35,76.92,61.07
"2702","48357","Ochiltree County",131.55,130.58,130.28,129.92
"2703","48359","Oldham County",201.52,201.52,201.52,201.52
"2704","48361","Orange County",105.35,97.66,99.07,87.92
"2705","48363","Palo Pinto County",90.65,80.26,79.45,68.4
"2706","48365","Panola County",52.21,42.37,43.7,28.11
"2707","48367","Parker County",90.35,82.94,80.62,76.98
"2708","48369","Parmer County",195.45,193.67,193.67,191.88
"2709","48371","Pecos County",274.88,266.25,274.3,241.51
"2710","48373","Polk County",97.12,79.4,76.62,71.02
"2711","48375","Potter County",206.78,202.52,202.49,194.88
"2712","48377","Presidio County",347.57,340.44,340.44,333.3
"2713","48379","Rains County",33.39,29.9,29.9,26.4
"2714","48381","Randall County",210.49,206.36,206.81,200.97
"2715","48383","Reagan County",209.13,209.13,209.13,209.13
"2716","48385","Real County",78.9,78.9,78.9,78.9
"2717","48387","Red River County",94.78,82.87,80.91,68.51
"2718","48389","Reeves County",322.75,313.36,311.11,310.72
"2719","48391","Refugio County",45.32,35.01,37.99,21.73
"2720","48393","Roberts County",130.44,130.44,130.44,130.44
"2721","48395","Robertson County",92.3,82.65,80.97,77.23
"2722","48397","Rockwall County",20.27,17.65,17.92,13.42
"2723","48399","Runnels County",169.69,163.62,162.98,158.82
"2724","48401","Rusk County",75.25,64.77,65.45,50.76
"2725","48403","Sabine County",84.23,79.01,81.94,70.86
"2726","48405","San Augustine County",87.57,76.7,72.59,69.95
"2727","48407","San Jacinto County",75.14,64.53,63.78,55.42
"2728","48409","San Patricio County",71.82,65.16,65.52,58.87
"2729","48411","San Saba County",88.8,87.59,87.59,86.38
"2730","48413","Schleicher County",152.56,152.55,152.55,152.55
"2731","48415","Scurry County",168.19,162.8,161.88,159.23
"2732","48417","Shackelford County",96.19,96.19,96.19,96.19
"2733","48419","Shelby County",61.25,54.07,54.95,44.09
"2734","48421","Sherman County",195.4,195.4,195.4,195.4
"2735","48423","Smith County",76.01,63.25,63.37,47.6
"2736","48425","Somervell County",92.06,92.0,92.0,91.94
"2737","48427","Starr County",206.56,200.27,202.38,174.12
"2738","48429","Stephens County",88.59,83.14,82.57,78.82
"2739","48431","Sterling County",203.5,203.5,203.5,203.5
"2740","48433","Stonewall County",112.93,112.93,112.93,112.93
"2741","48435","Sutton County",143.66,139.27,139.27,134.87
"2742","48437","Swisher County",194.66,191.46,191.69,188.02
"2743","48439","Tarrant County",74.14,57.06,56.94,44.19
"2744","48441","Taylor County",137.91,125.12,124.65,119.73
"2745","48443","Terrell County",229.23,229.23,229.23,229.23
"2746","48445","Terry County",223.52,223.02,223.23,222.31
"2747","48447","Throckmorton County",64.07,64.07,64.07,64.07
"2748","48449","Titus County",69.24,61.62,60.7,54.88
"2749","48451","Tom Green County",184.63,175.09,174.74,170.15
"2750","48453","Travis County",23.05,6.75,6.05,0.44
"2751","48455","Trinity County",105.78,92.41,90.93,85.62
"2752","48457","Tyler County",103.46,96.05,95.47,86.37
"2753","48459","Upshur County",64.53,56.59,58.24,44.82
"2754","48461","Upton County",244.33,239.77,239.77,235.21
"2755","48463","Uvalde County",76.13,71.83,75.24,56.72
"2756","48465","Val Verde County",153.54,141.24,140.41,134.97
"2757","48467","Van Zandt County",42.03,27.8,26.08,15.92
"2758","48469","Victoria County",11.76,3.93,2.29,0.42
"2759","48471","Walker County",79.73,71.79,71.93,65.1
"2760","48473","Waller County",49.13,40.82,43.33,28.04
"2761","48475","Ward County",297.47,295.16,294.33,293.67
"2762","48477","Washington County",71.97,67.79,68.07,61.75
"2763","48479","Webb County",156.06,145.37,145.39,139.51
"2764","48481","Wharton County",50.0,45.78,46.11,38.9
"2765","48483","Wheeler County",123.95,119.36,119.36,114.77
"2766","48485","Wichita County",25.5,4.55,3.07,0.13
"2767","48487","Wilbarger County",49.53,48.38,48.21,47.57
"2768","48489","Willacy County",172.21,166.13,163.86,162.36
"2769","48491","Williamson County",34.59,19.39,17.38,10.58
"2770","48493","Wilson County",36.04,27.46,27.98,20.11
"2771","48495","Winkler County",304.12,302.4,301.66,301.42
"2772","48497","Wise County",78.88,69.0,69.84,58.67
"2773","48499","Wood County",61.61,51.54,48.5,40.08
"2774","48501","Yoakum County",257.12,251.56,251.56,246.01
"2775","48503","Young County",55.61,51.56,55.28,40.07
"2776","48505","Zapata County",183.73,179.61,180.73,174.38
"2777","48507","Zavala County",94.62,87.05,89.85,73.89
"2778","49001","Beaver County",201.94,197.44,197.44,192.95
"2779","49003","Box Elder County",53.1,29.1,23.5,17.09
"2780","49005","Cache County",43.56,38.36,39.16,27.64
"2781","49007","Carbon County",124.79,121.42,121.83,116.33
"2782","49009","Daggett County",120.39,120.39,120.39,120.39
"2783","49011","Davis County",23.97,12.57,9.52,4.29
"2784","49013","Duchesne County",113.44,108.59,110.02,100.87
"2785","49015","Emery County",138.68,121.33,130.26,86.1
"2786","49017","Garfield County",184.78,178.26,178.33,171.68
"2787","49019","Grand County",72.65,66.41,64.06,62.5
"2788","49021","Iron County",172.41,156.61,154.68,145.96
"2789","49023","Juab County",101.84,99.11,99.11,96.38
"2790","49025","Kane County",145.78,140.66,140.66,135.53
"2791","49027","Millard County",154.09,139.02,134.37,128.62
"2792","49029","Morgan County",15.39,14.66,14.66,13.93
"2793","49031","Piute County",200.36,200.36,200.36,200.36
"2794","49033","Rich County",40.1,40.1,40.1,40.1
"2795","49035","Salt Lake County",48.06,36.15,36.05,24.91
"2796","49037","San Juan County",149.04,122.35,126.24,87.86
"2797","49039","Sanpete County",140.94,126.45,127.47,113.78
"2798","49041","Sevier County",175.85,166.7,167.47,153.73
"2799","49043","Summit County",50.48,40.69,40.1,33.59
"2800","49045","Tooele County",87.42,53.79,48.51,46.7
"2801","49047","Uintah County",112.44,106.52,107.18,100.03
"2802","49049","Utah County",83.71,65.31,64.56,51.26
"2803","49051","Wasatch County",97.87,71.58,66.98,54.48
"2804","49053","Washington County",128.37,111.1,107.28,103.58
"2805","49055","Wayne County",163.36,163.36,163.36,163.36
"2806","49057","Weber County",10.87,4.46,4.17,0.64
"2807","50001","Addison County",40.52,29.08,29.88,18.23
"2808","50003","Bennington County",58.04,41.21,37.68,29.6
"2809","50005","Caledonia County",52.42,44.14,42.92,39.4
"2810","50007","Chittenden County",16.06,5.27,3.68,0.16
"2811","50009","Essex County",42.12,35.3,35.64,27.8
"2812","50011","Franklin County",42.61,27.39,25.24,16.54
"2813","50013","Grand Isle County",30.69,22.8,22.8,14.9
"2814","50015","Lamoille County",35.1,28.87,29.48,20.84
"2815","50017","Orange County",51.17,45.74,45.61,40.06
"2816","50019","Orleans County",59.2,53.79,54.73,45.02
"2817","50021","Rutland County",67.17,59.66,60.99,46.93
"2818","50023","Washington County",42.24,34.19,34.99,24.44
